Path:
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
0  11  14  33  13  16  2  15  8  7  25  9  23  10  27  5  12  24  4  26  28  18  32  1  20  21  31  29  6  3  22  19  30  17  
